filename,method,Kmax,Kmean,Vmax,Vmean,Amax,Amean,Jmax,Jmean,ErrMax,Time
region_01.txt,Original,3.7169202519605147,0.13325389361898257,35.84793066472949,35.60830782450894,1578.6230553595244,117.25697499713708,150352.3242048249,8117.402648815715,0.0,0.6555459000082919
region_01.txt,S-G,1.0443127635526688,0.09231451985802103,36.80389671415973,35.53755093018423,1013.0443212268947,102.20853270027803,45361.489137805656,5350.067171702299,0.15713617584672107,0.7770833000904531
region_01.txt,Spline,2.5073397854880293,0.10530788345900381,37.69152707147503,35.50129742590184,995.0769163894744,109.89568172171931,92684.15054588293,5154.105368296174,0.10538170000536798,0.7729083999947761
region_01.txt,Gaussian,1.247680491134646,0.08878941177781036,35.84793066472906,35.27289964837307,1038.5230925462522,110.60967432490231,62112.95183439516,5452.081185349298,0.15308360520063224,0.6533957999636186
region_01.txt,LOWESS,0.4994004462398934,0.06453924855537743,35.29607605331986,35.284043705759665,587.3929826536233,79.48469235507235,14211.143366575969,2282.8474466225866,0.4914830660337002,1.3982999998916057
region_02.txt,Original,7.673772565565061,0.45054138644912073,16.8030871783361,16.573102412078633,1032.6342784236292,105.56215983662501,62108.139723987435,7587.051977021178,0.0,1.685166700008267
region_02.txt,S-G,4.950959700188182,0.4725486330186146,18.007494602214297,16.492421480269655,764.6431301380542,101.53882252193321,55289.17552088797,5300.514375490394,0.04715827035233193,1.1462791999292676
region_02.txt,Spline,5.827637148390666,0.43332493115959564,18.066834844160308,16.45965852629375,884.2781699765363,94.14771599523642,63567.39222953094,4530.527149891881,0.07337363036358291,1.313645899972471
region_02.txt,Gaussian,5.165146829554315,0.42880024917125936,16.801792315113946,16.305161894588018,706.6524619965678,96.98729634248862,47184.78872331872,5128.173059270266,0.0717560616570214,0.9976084000300034
region_02.txt,LOWESS,2.1540175585386594,0.21132190962048633,16.127161228320087,16.11339401685667,464.6832074735443,51.44115986674997,23460.553918070378,2146.613726585806,0.6016095884307956,1.7878999999084044
region_03.txt,Original,3.350379044522558,0.12688009294636074,35.85226127682548,35.61332554328604,1596.7682659659367,116.28528797497066,147930.40107141875,8071.949140043101,0.0,0.6737458999850787
region_03.txt,S-G,1.0486538602112505,0.09409981163315367,36.84044966736783,35.543186871048945,1017.8448538571839,101.7507701564132,44389.193151220934,5354.2758702056735,0.1393719123450843,0.7601332999911392
region_03.txt,Spline,1.4990505327947417,0.09242068914357482,38.93450386308824,35.5348960337231,1174.626156626879,106.53702624717282,58987.97441161467,5121.875247133652,0.12269415274960492,0.8125500000460306
region_03.txt,Gaussian,1.2824893297448674,0.08729478697772304,35.852261276824926,35.27838404285893,1045.7078414707842,110.16639349087451,60876.692260731754,5459.047206692014,0.15310232410070634,0.6779917001040303
region_03.txt,LOWESS,0.5140368128517673,0.0645611250948292,35.31346906076571,35.30119929228185,593.4304320602123,79.59813380917888,14329.502339594108,2280.610547320951,0.46796170093696315,1.4320124999358086
region_04.txt,Original,2.2585107983240977,0.15188737350251016,28.75414941303724,28.6486668096945,978.5991883118506,101.29028993729831,61087.31413743019,7046.223952602624,0.0,0.6764124998881016
region_04.txt,S-G,0.9258073017075065,0.11996013802422724,29.12159210922879,28.60721546088118,635.249264180346,84.29630804363656,26777.426617875524,4702.319914782755,0.050835742219580336,0.7723916998656932
region_04.txt,Spline,1.4452569116296448,0.09278214351403717,30.398102951570127,28.585780043873118,749.0002191534127,74.82573107900333,34039.11799319303,3103.2469003362885,0.10030961843937143,0.8101875000647851
region_04.txt,Gaussian,1.0767470310534286,0.10888434144264622,28.754149413037045,28.407184329973255,649.4411963423529,88.9053277386152,28207.05756040706,4619.344327636039,0.12279140407407053,1.0327166999559267
region_04.txt,LOWESS,0.4319207630760521,0.06768237419131579,28.47289648865985,28.465748233055074,340.5937770359992,54.14023617953273,8560.920489725015,1499.0663138307566,0.27766733051048587,1.6249708000032115
region_05.txt,Original,7.933880083313835,0.4469063930862434,16.808205844942012,16.580972137850946,1060.779055108472,105.58247762870894,62162.431382003604,7593.868891212573,0.0,0.6882207999296952
region_05.txt,S-G,5.064644711446803,0.4721442284467758,17.90745091479538,16.49920847330809,781.8000671366937,101.56310158009757,57465.46840638093,5283.84802412474,0.05088333052846077,0.7729708999249851
region_05.txt,Spline,6.579214173772635,0.4066341765423808,17.51983922744257,16.389227298368155,810.0601418473718,84.77784086938618,55980.08609870806,3844.66413115156,0.0990504825468945,0.8209625000745291
region_05.txt,Gaussian,5.302337694067254,0.4285808112866245,16.806833948993212,16.311653332319608,716.2989975848158,97.01451845597909,48392.91637975533,5124.549571309173,0.07177792082864215,0.691454200023145
region_05.txt,LOWESS,1.9819644989232486,0.21118920904808153,16.13256965245889,16.1190798085357,453.0978025295088,51.508908571560845,24278.395855312443,2151.3195872789197,0.6280925113999963,1.4776833000723855
region_06.txt,Original,2.021776559275846,0.1559736190656377,28.76024344473009,28.648105267188456,923.9965824555065,104.19819985149927,54437.01359309418,7162.035533164495,0.0,0.670854200143367
region_06.txt,S-G,0.9195251412543156,0.12254368599851283,29.2327719112968,28.6127915007818,628.5212853533848,88.01974396359455,26480.26673447755,4841.400731647264,0.04588473727111986,0.7771458000206621
region_06.txt,Spline,0.8809340291528517,0.10138954491826563,30.2210980679475,28.583226900306144,585.6073770424931,80.31223679481099,24703.43668532952,3278.862792956219,0.11247237524617049,0.7936041998618748
region_06.txt,Gaussian,1.0311319543835875,0.11273820924041356,28.760243444729916,28.407138124740104,632.909925929591,90.34791598320686,26189.113757660092,4686.44827162544,0.12281747595053545,0.7086249999701977
region_06.txt,LOWESS,0.4283845708341841,0.06782074527122277,28.47797367195239,28.470940485269516,337.0924793987877,54.22369776950586,8387.29784808541,1491.0149130566451,0.25832653685712614,1.4623541999753797
region_07.txt,Original,8.267165608235347,0.4273773672928086,16.952747517018427,16.73953955448138,1144.4473751460957,107.2982604887875,62975.15175746191,7747.771989468696,0.0,0.681099999928847
region_07.txt,S-G,5.095561682581394,0.47805210138173654,18.421232201664314,16.65412812946839,774.1055424277536,104.84977841300008,59721.35142453129,5459.312084552945,0.06126039113165651,0.7771291000608471
region_07.txt,Spline,5.96443936771894,0.42040768763606706,18.458231043064576,16.568648829844022,854.5972553533977,92.82877947638741,51631.93362118892,4063.4745527392624,0.09280641741215437,0.8015041001272039
region_07.txt,Gaussian,5.568671630525034,0.4278366196638448,16.951257181392588,16.462421205557874,748.4767336589524,99.55242832753305,49842.93734340514,5250.536990560246,0.08068990246564657,0.6955791001018952
region_07.txt,LOWESS,2.0767867910259725,0.21944111048954845,16.26885488113784,16.25412044273358,467.2593725313255,54.29530367534568,25078.063304646872,2295.159611147429,0.6349463923646962,1.4348500000778586
region_08.txt,Original,8.26845810420582,0.4247452251205132,16.94692008334337,16.735540635326508,1143.5198021855838,107.26454515209699,62913.342489435774,7743.709513534368,0.0,0.6961582999792881
region_08.txt,S-G,5.136916534759076,0.4779249907694057,18.415720149744704,16.649810935637483,785.2027113034269,105.26438193507876,62274.82624811812,5447.886923061642,0.0611681099206808,0.7823832998838043
region_08.txt,Spline,4.632342664776976,0.4203107068150079,18.507370422405092,16.5646543794205,714.0136402883884,93.68462259113966,47388.00280594744,4370.656540879447,0.10575076072317102,0.8158000000548782
region_08.txt,Gaussian,5.560095358326227,0.42849327303367674,16.94539386217462,16.457657039974073,739.5835356046084,99.79677049869126,51230.07005504638,5258.6810786792375,0.08059193858087861,0.6856750000224565
region_08.txt,LOWESS,2.2105632283289127,0.21883713943988434,16.26244793804926,16.247386342842702,475.5111774643203,54.041363941128814,25240.694169857026,2289.308765365285,0.6084779952510951,1.4390917000127956
region_09.txt,Original,8.441945085688907,0.432313837615318,16.74760441464654,16.540374132525663,1174.4822515443548,106.80457013273124,105007.43429930012,7918.358942481322,0.0,0.6733875001373235
region_09.txt,S-G,6.037329773504672,0.4770566558261818,17.5458167613431,16.421859787017116,780.2754257020925,98.31782240517552,62043.10134580309,5441.43791940465,0.07600861484626069,0.7598165999297635
region_09.txt,Spline,6.568292865730356,0.47347015791020075,18.75285598777401,16.39307105338451,811.8424896993901,100.38910368222508,65012.89640986479,4955.3893467811495,0.08911438541430856,0.8111499999358784
region_09.txt,Gaussian,5.721091377673507,0.4369950759059202,16.746082880384765,16.25004048248418,743.0095867273682,94.32259304975312,52908.2486671064,5163.81410169888,0.08492712558205415,0.6792542000766844
region_09.txt,LOWESS,2.476920869066628,0.20954411266069634,16.065207308351315,16.054137157240017,423.03241401130305,52.53510368151803,24352.120244632388,1674.8641423082508,0.6807658206718096,1.4271791000282974
region_10.txt,Original,1.8091966144341343,0.11681484672519821,31.10475869799707,30.9932041745044,1027.6946892121816,91.1559502851261,59139.478277964336,5668.698382390231,0.0,0.6932083000720013
region_10.txt,S-G,0.9331397045079435,0.10015048544563256,31.509623040723095,30.966886226033093,727.9821925104463,86.20930005094509,30169.61287494276,4012.715246129348,0.054514697734397356,0.7756667000649031
region_10.txt,Spline,1.1506712001218646,0.08178015883265273,34.68918265141649,30.93538332434616,852.2129187276213,78.63816388885917,46802.337448417195,2894.586791193688,0.08598052920570785,0.8178000000043539
region_10.txt,Gaussian,1.013506506593357,0.09081303412317815,31.10475869799707,30.744446527066174,724.1816666941269,91.9431498401927,30934.715297913426,4094.9466384340312,0.1328293710727826,0.6845833000625134
region_10.txt,LOWESS,0.4693153395384157,0.06684674838477028,30.813541492622274,30.80544084006199,419.1557926414673,62.7198767067922,10200.907197648852,1641.3474366733324,0.25057049776144225,1.4287333000538638
